2017-09-28,941.359985,950.690002,940.549988,949.5,1020300
2017-09-29,952,959.786011,951.51001,959.109985,1581000
2017-10-02,959.97998,962.539978,947.840027,953.27002,1283400
2017-10-03,954,958,949.140015,957.789978,888300
2017-10-04,957,960.390015,950.690002,951.679993,952400
2017-10-05,955.48999,970.909973,955.179993,969.960022,1213800
2017-10-06,966.700012,979.460022,963.359985,978.890015,1173900
2017-10-09,980,985.424988,976.109985,977,891400
2017-10-10,980,981.570007,966.080017,972.599976,968400
2017-10-11,973.719971,990.710022,972.25,989.25,1693300
2017-10-12,987.450012,994.119995,985,987.830017,1262400
2017-10-13,992,997.210022,989,989.679993,1169800
2017-10-16,992.099976,993.906982,984,992,910500
2017-10-17,990.289978,996.440002,988.590027,992.179993,1290200
2017-10-18,991.77002,996.719971,986.974976,992.809998,1057600
2017-10-19,986,988.880005,978.390015,984.450012,1313600
2017-10-20,989.440002,991,984.580017,988.200012,1183200
2017-10-23,989.52002,989.52002,966.119995,968.450012,1478400
2017-10-24,970,972.22998,961,970.539978,1212200
2017-10-25,968.369995,976.090027,960.52002,973.330017,1211300
2017-10-26,980,987.599976,972.200012,972.559998,2042100
2017-10-27,1009.190002,1048.390015,1008.200012,1019.27002,5167700
2017-10-30,1014,1024.969971,1007.5,1017.109985,2085100
2017-10-31,1015.219971,1024,1010.419983,1016.640015,1330700
2017-11-01,1017.210022,1029.670044,1016.950012,1025.5,1373400
2017-11-02,1021.76001,1028.089966,1013.01001,1025.579956,1049000
2017-11-03,1022.109985,1032.650024,1020.309998,1032.47998,1076400
2017-11-06,1028.98999,1034.869995,1025,1025.900024,1125200
2017-11-07,1027.27002,1033.969971,1025.130005,1033.329956,1112300
2017-11-08,1030.52002,1043.521973,1028.449951,1039.849976,1088700
2017-11-09,1033.98999,1033.98999,1019.666016,1031.26001,1245200
2017-11-10,1026.459961,1030.76001,1025.280029,1028.069946,720000
2017-11-13,1023.419983,1031.579956,1022.570007,1025.75,885800
2017-11-14,1022.590027,1026.810059,1014.150024,1026,959200
2017-11-15,1019.210022,1024.089966,1015.419983,1020.909973,854000
2017-11-16,1022.52002,1035.920044,1022.52002,1032.5,1129700
2017-11-17,1034.01001,1034.420044,1017.75,1019.090027,1397100
2017-11-20,1020.26001,1022.609985,1017.5,1018.380005,953500
2017-11-21,1023.309998,1035.109985,1022.655029,1034.48999,1097000
2017-11-22,1035,1039.706055,1031.430054,1035.959961,746300
2017-11-24,1035.869995,1043.177979,1035,1040.609985,537000
2017-11-27,1040,1055.459961,1038.439941,1054.209961,1307900
2017-11-28,1055.089966,1062.375,1040,1047.410034,1424400
2017-11-29,1042.680054,1044.079956,1015.650024,1021.659973,2459400
2017-11-30,1022.369995,1028.48999,1015,1021.409973,1724000
2017-12-01,1015.799988,1022.48999,1002.02002,1010.169983,1909600
2017-12-04,1012.659973,1016.099976,995.570007,998.679993,1906400
2017-12-05,995.940002,1020.609985,988.280029,1005.150024,2067300
